,Frame Index,Time Stamp,RB Count,Marker Count,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,1746,14.55,0,16,-0.06260189,1.63636565,0.10594142,31967,Marker-31967,-0.58449584,0.92990083,-0.0225905,31969,Marker-31969,-0.29215333,1.41577554,0.03056353,31970,Marker-31970,0.120628,1.37438345,-0.21985357,31971,Marker-31971,0.25492981,1.20485687,-0.18869521,31972,Marker-31972,0.21460184,1.3199302,-0.07782631,31974,Marker-31974,-0.04515052,1.29121268,0.02132988,31975,Marker-31975,-0.19871366,1.06516945,0.17619129,31978,Marker-31978,-0.00133733,0.49307865,0.19180265,31979,Marker-31979,-0.19087327,1.0603826,0.50946593,31980,Marker-31980,-0.08232301,0.06647509,0.06571906,31981,Marker-31981,-0.38894442,0.99554956,1.02028668,31982,Marker-31982,-0.4783695,1.15858305,-0.05244511,31983,Marker-31983,0.17562264,1.50216138,0.05489655,31988,Marker-31988,-0.60388649,0.79937965,-0.10917397,31989,Marker-31989,-0.01759297,0.83792228,0.06820092,31994,Marker-31994,,,,,,,,,,
frame,1747,14.55833333,0,16,-0.06231415,1.63576519,0.10753532,31967,Marker-31967,-0.58013201,0.92732316,-0.00714989,31969,Marker-31969,-0.29288277,1.41693604,0.02949962,31970,Marker-31970,0.12106431,1.36942339,-0.21859765,31971,Marker-31971,0.24981707,1.19340181,-0.19590855,31972,Marker-31972,0.21321866,1.30741525,-0.08338609,31974,Marker-31974,-0.04626226,1.2912941,0.02381929,31975,Marker-31975,-0.20261082,1.06151867,0.18012688,31978,Marker-31978,-0.00055353,0.49096683,0.19174251,31979,Marker-31979,-0.19445771,1.04698515,0.5122695,31980,Marker-31980,-0.08236357,0.06659416,0.06586467,31981,Marker-31981,-0.37722403,0.96182388,1.02964509,31982,Marker-31982,-0.47892565,1.15662014,-0.04755579,31983,Marker-31983,0.18021448,1.4876008,0.0534576,31988,Marker-31988,-0.5983758,0.79274666,-0.08646283,31989,Marker-31989,-0.0179984,0.83642304,0.07124737,31994,Marker-31994,,,,,,,,,,
frame,1748,14.56666667,0,16,-0.06232128,1.63607883,0.10884367,31967,Marker-31967,-0.57562637,0.92580652,0.00847134,31969,Marker-31969,-0.29377311,1.418872,0.02818017,31970,Marker-31970,0.12131409,1.36513221,-0.21758988,31971,Marker-31971,0.24419545,1.18349051,-0.20315677,31972,Marker-31972,0.21061112,1.29673064,-0.0895052,31974,Marker-31974,-0.04728452,1.29243279,0.02623486,31975,Marker-31975,-0.20629761,1.05832696,0.18420373,31978,Marker-31978,-0.00042458,0.48913369,0.19109309,31979,Marker-31979,-0.19760296,1.03283477,0.5150072,31980,Marker-31980,-0.08188114,0.06728443,0.06627481,31981,Marker-31981,-0.36467946,0.92576325,1.0376718,31982,Marker-31982,-0.47927436,1.15570378,-0.04329306,31983,Marker-31983,0.18542342,1.47326231,0.05356762,31988,Marker-31988,-0.59174526,0.78735906,-0.06359395,31989,Marker-31989,-0.01801123,0.83530068,0.07444809,31994,Marker-31994,,,,,,,,,,
frame,1749,14.575,0,16,-0.06243769,1.6372447,0.11000194,31967,Marker-31967,-0.57068038,0.92575824,0.02431908,31969,Marker-31969,-0.29483569,1.42162204,0.02663762,31970,Marker-31970,0.12146083,1.36146605,-0.21681046,31971,Marker-31971,0.23788655,1.17477226,-0.21059361,31972,Marker-31972,0.20844975,1.28591037,-0.09430604,31974,Marker-31974,-0.04825096,1.2944634,0.02869933,31975,Marker-31975,-0.20966695,1.05526912,0.18848927,31978,Marker-31978,-0.00090826,0.48779118,0.19055882,31979,Marker-31979,-0.20031503,1.01803064,0.51757127,31980,Marker-31980,-0.081843,0.06725825,0.06614442,31981,Marker-31981,-0.3513391,0.88702393,1.04189467,31982,Marker-31982,-0.47964644,1.15551007,-0.03822173,31983,Marker-31983,0.19112971,1.45899582,0.05461134,31988,Marker-31988,-0.58430851,0.78364128,-0.04079418,31989,Marker-31989,-0.01793996,0.83428019,0.07740064,31994,Marker-31994,,,,,,,,,,
frame,1750,14.58333333,0,16,-0.06257579,1.63906002,0.11095227,31967,Marker-31967,-0.56563479,0.92707193,0.03947679,31969,Marker-31969,-0.29601058,1.42514753,0.02504781,31970,Marker-31970,0.12141154,1.35852647,-0.21625042,31971,Marker-31971,0.23116158,1.16725278,-0.2183176,31972,Marker-31972,0.2066938,1.27611136,-0.09832013,31974,Marker-31974,-0.04910852,1.29694986,0.03090835,31975,Marker-31975,-0.21272084,1.05231714,0.19273543,31978,Marker-31978,-0.00222139,0.48683965,0.19049703,31979,Marker-31979,-0.20258124,1.00327182,0.51994491,31980,Marker-31980,-0.0818334,0.06725705,0.06595803,31981,Marker-31981,-0.33902231,0.8481946,1.04065037,31982,Marker-31982,-0.47980326,1.15616393,-0.03297389,31983,Marker-31983,0.19666427,1.44521141,0.05663106,31988,Marker-31988,-0.57669228,0.78177083,-0.01922272,31989,Marker-31989,-0.01799467,0.83402973,0.08033404,31994,Marker-31994,,,,,,,,,,
frame,1751,14.59166667,0,16,-0.06258536,1.64143944,0.11184598,31967,Marker-31967,-0.56023329,0.92976117,0.05457746,31969,Marker-31969,-0.29700154,1.4290483,0.02367176,31970,Marker-31970,0.12103599,1.35667062,-0.21566181,31971,Marker-31971,0.22398184,1.1624186,-0.22556713,31972,Marker-31972,0.20450917,1.26667488,-0.10205382,31974,Marker-31974,-0.05004845,1.30028927,0.03313532,31975,Marker-31975,-0.21537544,1.0492928,0.1970101,31978,Marker-31978,-0.00420109,0.48655683,0.19134445,31979,Marker-31979,-0.20449723,0.98827547,0.52222562,31980,Marker-31980,-0.0818079,0.06730487,0.06584187,31981,Marker-31981,-0.32848793,0.80886263,1.03533232,31982,Marker-31982,-0.47983915,1.1577338,-0.02763685,31983,Marker-31983,0.20275778,1.43150818,0.05828565,31988,Marker-31988,-0.5690726,0.7816484,0.0017234,31989,Marker-31989,-0.01825182,0.8340897,0.08314442,31994,Marker-31994,,,,,,,,,,
frame,1752,14.6,0,16,-0.06263857,1.64447737,0.11268383,31967,Marker-31967,-0.5547148,0.93341684,0.06921102,31969,Marker-31969,-0.29802221,1.4339416,0.02225492,31970,Marker-31970,0.12043953,1.35562003,-0.21492666,31971,Marker-31971,0.21625571,1.15834856,-0.23334475,31972,Marker-31972,0.20104542,1.25851059,-0.10656123,31974,Marker-31974,-0.05086965,1.30379605,0.03512735,31975,Marker-31975,-0.21771467,1.04625165,0.20131014,31978,Marker-31978,-0.00651984,0.48679566,0.19255511,31979,Marker-31979,-0.20592794,0.97335982,0.52430248,31980,Marker-31980,-0.08174384,0.06733114,0.06584268,31981,Marker-31981,-0.32013199,0.77011979,1.02806032,31982,Marker-31982,-0.47989529,1.1601994,-0.02248271,31983,Marker-31983,0.208849,1.41775715,0.05983485,31988,Marker-31988,-0.56171417,0.78335595,0.02178156,31989,Marker-31989,-0.01877978,0.83497,0.08618677,31994,Marker-31994,,,,,,,,,,
frame,1753,14.60833333,0,16,-0.06268405,1.64790022,0.11343386,31967,Marker-31967,-0.54913962,0.93829238,0.08359376,31969,Marker-31969,-0.29887185,1.43896532,0.02128717,31970,Marker-31970,0.1197161,1.35523176,-0.21414395,31971,Marker-31971,0.20843038,1.15561843,-0.24089853,31972,Marker-31972,0.19797453,1.25137436,-0.11035229,31974,Marker-31974,-0.05194496,1.30833459,0.03751513,31975,Marker-31975,-0.21973521,1.04338419,0.20542933,31978,Marker-31978,-0.0088364,0.48765534,0.19394493,31979,Marker-31979,-0.20691629,0.9588877,0.52606928,31980,Marker-31980,-0.08168249,0.06733084,0.06587692,31981,Marker-31981,-0.31481671,0.7330851,1.01956642,31982,Marker-31982,-0.48015341,1.16326606,-0.01773986,31983,Marker-31983,0.21389797,1.40345418,0.06186389,31988,Marker-31988,-0.5547933,0.78630847,0.0408496,31989,Marker-31989,-0.01955403,0.83645153,0.08922885,31994,Marker-31994,,,,,,,,,,
frame,1754,14.61666667,0,16,-0.06295463,1.65178072,0.11420254,31967,Marker-31967,-0.54335964,0.94414908,0.09764453,31969,Marker-31969,-0.29967302,1.44419491,0.02070556,31970,Marker-31970,0.11885212,1.35552049,-0.21325824,31971,Marker-31971,0.20008527,1.15395486,-0.24835041,31972,Marker-31972,0.1944319,1.24495852,-0.11412594,31974,Marker-31974,-0.05295906,1.31323075,0.0400853,31975,Marker-31975,-0.22170775,1.04055834,0.20969498,31978,Marker-31978,-0.01131926,0.48899698,0.19511187,31979,Marker-31979,-0.20758039,0.94410664,0.52763295,31980,Marker-31980,-0.0816183,0.06739587,0.0659921,31981,Marker-31981,-0.31295773,0.6959765,1.00857913,31982,Marker-31982,-0.48057616,1.16705346,-0.01323606,31983,Marker-31983,0.21928409,1.38975453,0.0643585,31988,Marker-31988,-0.54773045,0.79055905,0.06026353,31989,Marker-31989,-0.02057613,0.83831924,0.09222737,31994,Marker-31994,,,,,,,,,,
frame,1755,14.625,0,17,-0.06330796,1.65603971,0.11484082,31967,Marker-31967,-0.53729701,0.95136887,0.111759,31969,Marker-31969,-0.30067992,1.44982886,0.02033767,31970,Marker-31970,0.117554,1.35646176,-0.21255839,31971,Marker-31971,0.19137521,1.1534121,-0.25545657,31972,Marker-31972,0.19053285,1.23919296,-0.11770397,31974,Marker-31974,-0.05443318,1.31851006,0.04285984,31975,Marker-31975,-0.2234565,1.03778398,0.21405485,31978,Marker-31978,-0.01365296,0.49070269,0.19601671,31979,Marker-31979,-0.20791332,0.92940021,0.52886713,31980,Marker-31980,-0.08160204,0.06747297,0.06613103,31981,Marker-31981,-0.31512985,0.65953827,0.99655759,31982,Marker-31982,-0.48120639,1.17162263,-0.00881637,31983,Marker-31983,0.22376557,1.37490439,0.06663685,31988,Marker-31988,-0.54060876,0.79648244,0.07898757,31989,Marker-31989,-0.0217866,0.84051979,0.09490196,31994,Marker-31994,-0.14012955,1.04596972,0.08196747,31999,Marker-31999,,,,,
frame,1756,14.63333333,0,17,-0.06369763,1.66045475,0.1154018,31967,Marker-31967,-0.53162128,0.95903772,0.12526292,31969,Marker-31969,-0.30176038,1.45577741,0.02031605,31970,Marker-31970,0.11584447,1.35816884,-0.21224006,31971,Marker-31971,0.18251106,1.15384901,-0.26204613,31972,Marker-31972,0.18654081,1.23432231,-0.12112076,31974,Marker-31974,-0.05554116,1.32366478,0.04508121,31975,Marker-31975,-0.22482982,1.03529966,0.21829438,31978,Marker-31978,-0.01602761,0.49260452,0.19654433,31979,Marker-31979,-0.20812821,0.91471463,0.52957898,31980,Marker-31980,-0.08156199,0.06754509,0.06625322,31981,Marker-31981,-0.32038644,0.62362772,0.98359084,31982,Marker-31982,-0.48237461,1.17657185,-0.00449382,31983,Marker-31983,0.22766717,1.3603158,0.06905087,31988,Marker-31988,-0.53535318,0.80408126,0.09253556,31989,Marker-31989,-0.02312042,0.84295386,0.09752961,31994,Marker-31994,-0.14194275,1.04801273,0.08588894,31999,Marker-31999,,,,,
frame,1757,14.64166667,0,16,-0.06409835,1.66547656,0.11600296,31967,Marker-31967,-0.52545524,0.96771163,0.13783486,31969,Marker-31969,-0.30312136,1.46203303,0.02073482,31970,Marker-31970,0.11381415,1.36049831,-0.21204989,31971,Marker-31971,0.17348084,1.15541041,-0.26822281,31972,Marker-31972,0.18236822,1.23028386,-0.12436455,31974,Marker-31974,-0.05688421,1.33017182,0.04753628,31975,Marker-31975,-0.22598048,1.03293908,0.22247797,31978,Marker-31978,-0.01820975,0.49434948,0.19630605,31979,Marker-31979,-0.2080909,0.90009445,0.52980262,31980,Marker-31980,-0.0814955,0.06761573,0.06637082,31981,Marker-31981,-0.32707033,0.58806467,0.96913224,31982,Marker-31982,-0.48256558,1.18144917,-0.00118643,31983,Marker-31983,0.23086083,1.3457377,0.07114697,31988,Marker-31988,-0.02458025,0.84540778,0.100044,31994,Marker-31994,-0.14363593,1.05070031,0.09027546,31999,Marker-31999,,,,,,,,,,
frame,1758,14.65,0,16,-0.06435803,1.67115545,0.1168009,31967,Marker-31967,-0.51908046,0.97708964,0.149914,31969,Marker-31969,-0.3039071,1.46835423,0.0214117,31970,Marker-31970,0.11142877,1.3636905,-0.21212766,31971,Marker-31971,0.16400984,1.15823603,-0.27422029,31972,Marker-31972,0.1778888,1.22677433,-0.12756214,31974,Marker-31974,-0.05815575,1.33629334,0.0499309,31975,Marker-31975,-0.22712269,1.03058636,0.22667173,31978,Marker-31978,-0.02028167,0.49601007,0.19530189,31979,Marker-31979,-0.20801793,0.8852883,0.52950394,31980,Marker-31980,-0.08136564,0.0676843,0.0664606,31981,Marker-31981,-0.33442864,0.55208343,0.9523133,31982,Marker-31982,-0.48385587,1.18749714,0.00311944,31983,Marker-31983,0.23310527,1.33107424,0.07276891,31988,Marker-31988,-0.02610834,0.84789783,0.1027227,31994,Marker-31994,-0.14502013,1.05355799,0.09456959,31999,Marker-31999,,,,,,,,,,
frame,1759,14.65833333,0,16,-0.06455141,1.67647779,0.11759542,31967,Marker-31967,-0.51279229,0.98692524,0.16120383,31969,Marker-31969,-0.30517954,1.47501886,0.02245393,31970,Marker-31970,0.10852005,1.36781108,-0.21217157,31971,Marker-31971,0.1549198,1.16162169,-0.27959269,31972,Marker-31972,0.17329858,1.22381759,-0.13039461,31974,Marker-31974,-0.05952252,1.34224546,0.05229603,31975,Marker-31975,-0.22818013,1.02835202,0.23090771,31978,Marker-31978,-0.02225679,0.49841335,0.19471538,31979,Marker-31979,-0.20796879,0.87083894,0.5287922,31980,Marker-31980,-0.08125468,0.06771064,0.06644351,31981,Marker-31981,-0.34166616,0.51718402,0.9344092,31982,Marker-31982,-0.48448539,1.19322062,0.00715787,31983,Marker-31983,0.23423715,1.3171978,0.07397918,31988,Marker-31988,-0.02740418,0.85057473,0.10528582,31994,Marker-31994,-0.14603923,1.05664611,0.09929793,31999,Marker-31999,,,,,,,,,,
frame,1760,14.66666667,0,16,-0.06472246,1.68202615,0.11839812,31967,Marker-31967,-0.50624096,0.99760008,0.17176732,31969,Marker-31969,-0.30649465,1.48189878,0.02396006,31970,Marker-31970,0.10495196,1.37257588,-0.2116418,31971,Marker-31971,0.14580464,1.16550565,-0.28456002,31972,Marker-31972,0.16836035,1.22157454,-0.13313526,31974,Marker-31974,-0.06100079,1.34867907,0.05464564,31975,Marker-31975,-0.22931831,1.02575529,0.23542508,31978,Marker-31978,-0.02401313,0.50041151,0.19289283,31979,Marker-31979,-0.2081293,0.85631371,0.52760947,31980,Marker-31980,-0.08145819,0.06720242,0.06609994,31981,Marker-31981,-0.34875256,0.48152584,0.91460359,31982,Marker-31982,-0.48568892,1.20009375,0.01205169,31983,Marker-31983,0.23390263,1.30340385,0.07515362,31988,Marker-31988,-0.02839863,0.85329092,0.10776619,31994,Marker-31994,-0.14624356,1.05977261,0.10620566,31999,Marker-31999,,,,,,,,,,
frame,1761,14.675,0,17,-0.06487212,1.68762076,0.11937477,31967,Marker-31967,-0.49964854,1.00820911,0.18147963,31969,Marker-31969,-0.30795944,1.48862147,0.0257867,31970,Marker-31970,0.10175909,1.37771702,-0.21283884,31971,Marker-31971,0.1367062,1.17005336,-0.28908753,31972,Marker-31972,0.16312943,1.22007692,-0.13567236,31974,Marker-31974,-0.06176652,1.35492909,0.05666617,31975,Marker-31975,-0.23058844,1.02320564,0.2400417,31978,Marker-31978,-0.02551049,0.50247949,0.19081648,31979,Marker-31979,-0.20855118,0.84241331,0.52605075,31980,Marker-31980,-0.08143211,0.06706522,0.0658137,31981,Marker-31981,-0.35513559,0.44697553,0.89369446,31982,Marker-31982,-0.48624694,1.2062937,0.01624176,31983,Marker-31983,0.23283149,1.29133081,0.07526222,31988,Marker-31988,-0.02906132,0.85602373,0.11005703,31994,Marker-31994,-0.14746624,1.06221974,0.10994223,31999,Marker-31999,-0.48940438,0.84946203,0.18479373,32000,Marker-32000,,,,,
frame,1762,14.68333333,0,17,-0.06501748,1.69344068,0.12049203,31967,Marker-31967,-0.49300292,1.01948023,0.19061361,31969,Marker-31969,-0.30969459,1.49550641,0.02811708,31970,Marker-31970,0.09755272,1.38339114,-0.21370332,31971,Marker-31971,0.12724118,1.17546022,-0.29344416,31972,Marker-31972,0.15730898,1.21916986,-0.13814434,31974,Marker-31974,-0.06269984,1.36115646,0.05836947,31975,Marker-31975,-0.23199531,1.02035666,0.2450002,31978,Marker-31978,-0.02699757,0.50486499,0.18813148,31979,Marker-31979,-0.20918353,0.82842779,0.52408499,31980,Marker-31980,-0.08119426,0.06716791,0.06573422,31981,Marker-31981,-0.36098534,0.41195831,0.8704564,31982,Marker-31982,-0.48761097,1.21329117,0.02070507,31983,Marker-31983,0.23065124,1.28000903,0.07498282,31988,Marker-31988,-0.02940408,0.85900307,0.11209029,31994,Marker-31994,-0.1485471,1.06476438,0.11406185,31999,Marker-31999,-0.4806596,0.86117989,0.20046166,32000,Marker-32000,,,,,
frame,1763,14.69166667,0,17,-0.065169,1.69920123,0.12182502,31967,Marker-31967,-0.48663753,1.03042626,0.19938874,31969,Marker-31969,-0.31093732,1.50213265,0.03060861,31970,Marker-31970,0.09358323,1.38929677,-0.21414633,31971,Marker-31971,0.11779388,1.18131924,-0.29734954,31972,Marker-31972,0.15131585,1.2188735,-0.14048345,31974,Marker-31974,-0.06364608,1.36771083,0.06037913,31975,Marker-31975,-0.23340112,1.01747108,0.24986704,31978,Marker-31978,-0.02814485,0.50730407,0.18525647,31979,Marker-31979,-0.21013443,0.8147496,0.52164775,31980,Marker-31980,-0.08093733,0.06726127,0.0656367,31981,Marker-31981,-0.36538988,0.37834015,0.84640944,31982,Marker-31982,-0.48922014,1.22018349,0.02583997,31983,Marker-31983,0.22755915,1.27011621,0.07462828,31988,Marker-31988,-0.02959457,0.86188155,0.11380208,31994,Marker-31994,-0.14951034,1.06733596,0.11817354,31999,Marker-31999,-0.47263446,0.87262505,0.21594776,32000,Marker-32000,,,,,
frame,1764,14.7,0,17,-0.0655463,1.70481038,0.12320577,31967,Marker-31967,-0.48000139,1.04170024,0.20789585,31969,Marker-31969,-0.31263161,1.508582,0.03351349,31970,Marker-31970,0.08925055,1.3953011,-0.21453059,31971,Marker-31971,0.10901082,1.18688464,-0.30065009,31972,Marker-31972,0.14497969,1.21926069,-0.14267401,31974,Marker-31974,-0.06437417,1.37433517,0.06191694,31975,Marker-31975,-0.23495702,1.01455331,0.25472185,31978,Marker-31978,-0.02926709,0.50959408,0.18217535,31979,Marker-31979,-0.21117969,0.8008216,0.51790196,31980,Marker-31980,-0.08061357,0.06735428,0.0655274,31981,Marker-31981,-0.3689605,0.34550604,0.82077152,31982,Marker-31982,-0.49009776,1.22672212,0.03066687,31983,Marker-31983,0.22373265,1.26144171,0.074295,31988,Marker-31988,-0.02963322,0.8648926,0.1153103,31994,Marker-31994,-0.15021703,1.0700438,0.12271555,31999,Marker-31999,-0.4637498,0.8846097,0.23067503,32000,Marker-32000,,,,,
frame,1765,14.70833333,0,17,-0.06597304,1.71030247,0.12454142,31967,Marker-31967,-0.47363669,1.05244493,0.21597244,31969,Marker-31969,-0.31424999,1.5147692,0.03661835,31970,Marker-31970,0.08506021,1.4009254,-0.21463865,31971,Marker-31971,0.10060824,1.1927371,-0.30348277,31972,Marker-31972,0.13854009,1.22041202,-0.14475526,31974,Marker-31974,-0.06520919,1.38026857,0.0639101,31975,Marker-31975,-0.23680985,1.01148522,0.2593722,31978,Marker-31978,-0.03032121,0.51206255,0.17905417,31979,Marker-31979,-0.21229148,0.78786546,0.51442289,31980,Marker-31980,-0.08029884,0.06741657,0.06538659,31981,Marker-31981,-0.37159517,0.31459889,0.79412222,31982,Marker-31982,-0.49246252,1.23460388,0.03586175,31983,Marker-31983,0.21950261,1.25400698,0.07267403,31988,Marker-31988,-0.02947564,0.86778176,0.11648858,31994,Marker-31994,-0.15077552,1.07257485,0.12736677,31999,Marker-31999,-0.45401737,0.89668179,0.24472848,32000,Marker-32000,,,,,
frame,1766,14.71666667,0,17,-0.06693897,1.71570086,0.12612414,31967,Marker-31967,-0.4672707,1.06297863,0.22381398,31969,Marker-31969,-0.31625253,1.52135241,0.04010326,31970,Marker-31970,0.08072773,1.40645194,-0.21457908,31971,Marker-31971,0.09246717,1.19877458,-0.30593282,31972,Marker-31972,0.13211167,1.22278202,-0.14684059,31974,Marker-31974,-0.06610008,1.38641775,0.06615888,31975,Marker-31975,-0.2387875,1.00809538,0.26385066,31978,Marker-31978,-0.03117311,0.51485509,0.17573538,31979,Marker-31979,-0.21351747,0.77515858,0.51036757,31980,Marker-31980,-0.0799901,0.0675249,0.06525655,31981,Marker-31981,-0.37348565,0.28509694,0.76577634,31982,Marker-31982,-0.49391127,1.24169719,0.04187758,31983,Marker-31983,0.21413755,1.2475245,0.0718862,31988,Marker-31988,-0.02926386,0.87054694,0.11750791,31994,Marker-31994,-0.15126289,1.07500672,0.13190521,31999,Marker-31999,-0.44442084,0.90962869,0.25796136,32000,Marker-32000,,,,,
frame,1767,14.725,0,17,-0.06790109,1.72093952,0.12784563,31967,Marker-31967,-0.46082872,1.07375133,0.23185918,31969,Marker-31969,-0.31789362,1.52722335,0.04372768,31970,Marker-31970,0.07572952,1.41217518,-0.21456844,31971,Marker-31971,0.08449811,1.20490098,-0.30791172,31972,Marker-31972,0.12500045,1.22460282,-0.14791448,31974,Marker-31974,-0.06704051,1.39256108,0.06833658,31975,Marker-31975,-0.24071863,1.00464606,0.26808077,31978,Marker-31978,-0.03208664,0.51730114,0.17236382,31979,Marker-31979,-0.21481083,0.76261878,0.50583518,31980,Marker-31980,-0.07963447,0.06768936,0.06505843,31981,Marker-31981,-0.37448356,0.2577711,0.73585618,31982,Marker-31982,-0.49588531,1.24850297,0.04769845,31983,Marker-31983,0.20812023,1.24234581,0.07102359,31988,Marker-31988,-0.02892545,0.87350863,0.1183848,31994,Marker-31994,-0.15171281,1.07726467,0.13649209,31999,Marker-31999,-0.43439001,0.922557,0.27084669,32000,Marker-32000,,,,,
frame,1768,14.73333333,0,17,-0.06913276,1.72609079,0.12975971,31967,Marker-31967,-0.45486718,1.08400655,0.23938118,31969,Marker-31969,-0.31974325,1.53289843,0.04761709,31970,Marker-31970,0.07085723,1.41773403,-0.21430641,31971,Marker-31971,0.07677662,1.21114445,-0.30944741,31972,Marker-31972,0.11828585,1.22667682,-0.14899185,31974,Marker-31974,-0.06816998,1.3990854,0.07068647,31975,Marker-31975,-0.24258715,1.00131822,0.27195999,31978,Marker-31978,-0.03287579,0.52010411,0.16907629,31979,Marker-31979,-0.21619448,0.7505632,0.50088978,31980,Marker-31980,-0.07925966,0.06779577,0.06481555,31981,Marker-31981,-0.37457851,0.23331571,0.70545584,31982,Marker-31982,-0.49824131,1.25513124,0.0539925,31983,Marker-31983,0.20164196,1.23876417,0.07018729,31988,Marker-31988,-0.0284664,0.87622535,0.11908039,31994,Marker-31994,-0.15217321,1.07922828,0.14088477,31999,Marker-31999,-0.4230448,0.93563449,0.28233224,32000,Marker-32000,,,,,
frame,1769,14.74166667,0,17,-0.07094143,1.73139668,0.13180052,31967,Marker-31967,-0.44910446,1.09409308,0.24661627,31969,Marker-31969,-0.32159922,1.53851259,0.05160642,31970,Marker-31970,0.06559525,1.42327714,-0.21397157,31971,Marker-31971,0.06934705,1.21702659,-0.31084248,31972,Marker-31972,0.11139666,1.22928643,-0.1501607,31974,Marker-31974,-0.06927627,1.4043653,0.073117,31975,Marker-31975,-0.24426603,0.99790132,0.27553403,31978,Marker-31978,-0.03364082,0.52270859,0.1659638,31979,Marker-31979,-0.2177141,0.7388652,0.49551094,31980,Marker-31980,-0.0788367,0.06795409,0.06458621,31981,Marker-31981,-0.37483609,0.2116361,0.67470962,31982,Marker-31982,-0.50008374,1.26183605,0.06028431,31983,Marker-31983,0.19482899,1.23655629,0.06937965,31988,Marker-31988,-0.02786191,0.87891275,0.12000021,31994,Marker-31994,-0.15242529,1.08142662,0.14527151,31999,Marker-31999,-0.41364428,0.94648552,0.29473856,32000,Marker-32000,,,,,
